item_1,item_2
bfi_consc_2r,ecr_avo_2
bfi_consc_2r,ecr_anx_2
bfi_consc_2r,ecr_anx_3
bfi_consc_2r,ecr_avo_3R
bfi_consc_2r,ecr_avo_4
bfi_consc_2r,ecr_anx_4R
bfi_consc_2r,ecr_avo_5R
bfi_consc_2r,ecr_anx_5
bfi_consc_2r,ecr_avo_6
bfi_consc_2r,ecr_anx_6
soi_r_attitude_6r,bfi_open_1
soi_r_attitude_6r,narq_5
soi_r_attitude_6r,narq_3
soi_r_attitude_6r,bfi_agree_2
soi_r_attitude_6r,pvd_infectability_1
soi_r_attitude_6r,bfi_consc_2r
soi_r_attitude_6r,asendorpf_shyness_4r
soi_r_attitude_6r,bfi_neuro_2r
soi_r_attitude_6r,bfi_open_2
soi_r_attitude_6r,bfi_extra_1
soi_r_attitude_6r,bfi_extra_3
soi_r_attitude_6r,bfi_agree_3r
soi_r_attitude_6r,soi_r_attitude_4
soi_r_attitude_6r,narq_15
soi_r_attitude_6r,bfi_consc_3
soi_r_attitude_6r,soi_r_attitude_5
soi_r_attitude_6r,narq_2
soi_r_attitude_6r,asendorpf_shyness_2
soi_r_attitude_6r,bfi_agree_1r
soi_r_attitude_6r,bfi_consc_1
soi_r_attitude_6r,narq_11
soi_r_attitude_6r,bfi_neuro_1
soi_r_attitude_6r,bfi_extra_2r
soi_r_attitude_6r,bfi_neuro_3
soi_r_attitude_6r,narq_18
soi_r_attitude_6r,bfi_open_3
soi_r_attitude_6r,asendorpf_shyness_5
soi_r_attitude_6r,bfi_extra_4
soi_r_attitude_6r,narq_16
soi_r_attitude_6r,bfi_agree_4
soi_r_attitude_6r,bfi_consc_9r
soi_r_attitude_6r,bfi_neuro_4
soi_r_attitude_6r,bfi_open_4
soi_r_attitude_6r,bfi_extra_5r
soi_r_attitude_6r,bfi_agree_5
soi_r_attitude_6r,narq_1
soi_r_attitude_6r,bfi_consc_4r
soi_r_attitude_6r,bfi_neuro_5r
soi_r_attitude_6r,bfi_open_5
soi_r_attitude_6r,bfi_extra_6
soi_r_attitude_6r,narq_14
soi_r_attitude_6r,bfi_agree_6r
soi_r_attitude_6r,bfi_consc_5
soi_r_attitude_6r,asendorpf_shyness_3r
soi_r_attitude_6r,pvd_germ_aversion_2
soi_r_attitude_6r,pvd_germ_aversion_3R
soi_r_attitude_6r,bfi_neuro_8
soi_r_attitude_6r,pvd_infectability_3R
soi_r_attitude_6r,pvd_germ_aversion_1
soi_r_attitude_6r,feel_safe_walking_dark
soi_r_attitude_6r,feel_safe_violent_crime
soi_r_attitude_6r,feel_safe_sexual_assault
soi_r_attitude_6r,feel_safe_theft
soi_r_attitude_6r,bfi_open_6
soi_r_attitude_6r,narq_17
soi_r_attitude_6r,bfi_extra_7r
soi_r_attitude_6r,bfi_agree_7
soi_r_attitude_6r,narq_4
soi_r_attitude_6r,asendorpf_shyness_1
soi_r_attitude_6r,bfi_consc_6
soi_r_attitude_6r,bfi_neuro_6r
soi_r_attitude_6r,bfi_open_7r
soi_r_attitude_6r,narq_13
soi_r_attitude_6r,bfi_extra_8
soi_r_attitude_6r,bfi_agree_8r
soi_r_attitude_6r,narq_6
soi_r_attitude_6r,bfi_consc_7
soi_r_attitude_6r,bfi_neuro_7
soi_r_attitude_6r,narq_7
soi_r_attitude_6r,bfi_open_8
soi_r_attitude_6r,narq_12
soi_r_attitude_6r,bfi_open_9r
soi_r_attitude_6r,bfi_agree_9
soi_r_attitude_6r,narq_8
soi_r_attitude_6r,bfi_consc_8r
soi_r_attitude_6r,narq_9
soi_r_attitude_6r,narq_10
soi_r_attitude_6r,bfi_open_10
soi_r_attitude_6r,pvd_infectability_2
soi_r_attitude_6r,pvd_germ_aversion_4R
soi_r_attitude_6r,spms_partner_1
soi_r_attitude_6r,spms_partner_2
soi_r_attitude_6r,spms_partner_3R
soi_r_attitude_6r,satisfaction_sexual_intercourse
soi_r_attitude_6r,satisfaction_single_life
soi_r_attitude_6r,investment_potential_partner
soi_r_attitude_6r,quantity_potential_partner
soi_r_attitude_6r,relationship_importance
soi_r_attitude_6r,relationship_importance_partner
soi_r_attitude_6r,partner_attractiveness_longterm
soi_r_attitude_6r,partner_attractiveness_shortterm
soi_r_attitude_6r,partner_attractiveness_face
soi_r_attitude_6r,partner_attractiveness_body
soi_r_attitude_6r,attractiveness_warmth
soi_r_attitude_6r,partner_attractiveness_trust
soi_r_attitude_6r,partner_sexiness
soi_r_attitude_6r,partner_strength
soi_r_attitude_6r,partner_feel_safe
soi_r_attitude_6r,spms_self_1
soi_r_attitude_6r,spms_self_2
soi_r_attitude_6r,spms_self_3R
soi_r_attitude_6r,soi_r_desire_9
soi_r_attitude_6r,soi_r_desire_7
soi_r_attitude_6r,soi_r_desire_8
soi_r_attitude_6r,relationship_problems
soi_r_attitude_6r,relationship_satisfaction_overall
soi_r_attitude_6r,relationship_conflict
soi_r_attitude_6r,relationship_satisfaction_2
soi_r_attitude_6r,relationship_satisfaction_3
soi_r_attitude_6r,alternatives_1
soi_r_attitude_6r,alternatives_2
soi_r_attitude_6r,alternatives_3
soi_r_attitude_6r,alternatives_4
soi_r_attitude_6r,alternatives_5
soi_r_attitude_6r,alternatives_6
soi_r_attitude_6r,investment_1
soi_r_attitude_6r,investment_2
soi_r_attitude_6r,investment_3
soi_r_attitude_6r,commitment_1
soi_r_attitude_6r,commitment_2
soi_r_attitude_6r,commitment_3
soi_r_attitude_6r,communal_strength_1
soi_r_attitude_6r,communal_strength_2R
soi_r_attitude_6r,communal_strength_3
soi_r_attitude_6r,communal_strength_4
soi_r_attitude_6r,sexual_communal_strength_1
soi_r_attitude_6r,sexual_communal_strength_2
soi_r_attitude_6r,sexual_communal_strength_3
soi_r_attitude_6r,ecr_avo_1R
soi_r_attitude_6r,ecr_anx_1
soi_r_attitude_6r,ecr_avo_2
soi_r_attitude_6r,ecr_anx_2
soi_r_attitude_6r,ecr_anx_3
soi_r_attitude_6r,ecr_avo_3R
soi_r_attitude_6r,ecr_avo_4
soi_r_attitude_6r,ecr_anx_4R
soi_r_attitude_6r,ecr_avo_5R
soi_r_attitude_6r,ecr_anx_5
soi_r_attitude_6r,ecr_avo_6
soi_r_attitude_6r,ecr_anx_6
asendorpf_shyness_4r,bfi_open_1
asendorpf_shyness_4r,narq_5
asendorpf_shyness_4r,narq_3
asendorpf_shyness_4r,bfi_agree_2
asendorpf_shyness_4r,pvd_infectability_1
asendorpf_shyness_4r,bfi_consc_2r
asendorpf_shyness_4r,soi_r_attitude_6r
asendorpf_shyness_4r,bfi_neuro_2r
asendorpf_shyness_4r,bfi_open_2
asendorpf_shyness_4r,bfi_extra_1
asendorpf_shyness_4r,bfi_extra_3
asendorpf_shyness_4r,bfi_agree_3r
asendorpf_shyness_4r,soi_r_attitude_4
asendorpf_shyness_4r,narq_15
asendorpf_shyness_4r,bfi_consc_3
asendorpf_shyness_4r,soi_r_attitude_5
asendorpf_shyness_4r,narq_2
asendorpf_shyness_4r,asendorpf_shyness_2
asendorpf_shyness_4r,bfi_agree_1r
asendorpf_shyness_4r,bfi_consc_1
asendorpf_shyness_4r,narq_11
asendorpf_shyness_4r,bfi_neuro_1
asendorpf_shyness_4r,bfi_extra_2r
asendorpf_shyness_4r,bfi_neuro_3
asendorpf_shyness_4r,narq_18
asendorpf_shyness_4r,bfi_open_3
asendorpf_shyness_4r,asendorpf_shyness_5
asendorpf_shyness_4r,bfi_extra_4
asendorpf_shyness_4r,narq_16
asendorpf_shyness_4r,bfi_agree_4
asendorpf_shyness_4r,bfi_consc_9r
asendorpf_shyness_4r,bfi_neuro_4
asendorpf_shyness_4r,bfi_open_4
asendorpf_shyness_4r,bfi_extra_5r
asendorpf_shyness_4r,bfi_agree_5
asendorpf_shyness_4r,narq_1
asendorpf_shyness_4r,bfi_consc_4r
asendorpf_shyness_4r,bfi_neuro_5r
asendorpf_shyness_4r,bfi_open_5
asendorpf_shyness_4r,bfi_extra_6
asendorpf_shyness_4r,narq_14
asendorpf_shyness_4r,bfi_agree_6r
asendorpf_shyness_4r,bfi_consc_5
asendorpf_shyness_4r,asendorpf_shyness_3r
asendorpf_shyness_4r,pvd_germ_aversion_2
asendorpf_shyness_4r,pvd_germ_aversion_3R
asendorpf_shyness_4r,bfi_neuro_8
asendorpf_shyness_4r,pvd_infectability_3R
asendorpf_shyness_4r,pvd_germ_aversion_1
asendorpf_shyness_4r,feel_safe_walking_dark
asendorpf_shyness_4r,feel_safe_violent_crime
asendorpf_shyness_4r,feel_safe_sexual_assault
asendorpf_shyness_4r,feel_safe_theft
asendorpf_shyness_4r,bfi_open_6
asendorpf_shyness_4r,narq_17
asendorpf_shyness_4r,bfi_extra_7r
asendorpf_shyness_4r,bfi_agree_7
asendorpf_shyness_4r,narq_4
asendorpf_shyness_4r,asendorpf_shyness_1
asendorpf_shyness_4r,bfi_consc_6
asendorpf_shyness_4r,bfi_neuro_6r
asendorpf_shyness_4r,bfi_open_7r
asendorpf_shyness_4r,narq_13
asendorpf_shyness_4r,bfi_extra_8
asendorpf_shyness_4r,bfi_agree_8r
asendorpf_shyness_4r,narq_6
asendorpf_shyness_4r,bfi_consc_7
asendorpf_shyness_4r,bfi_neuro_7
asendorpf_shyness_4r,narq_7
asendorpf_shyness_4r,bfi_open_8
asendorpf_shyness_4r,narq_12
asendorpf_shyness_4r,bfi_open_9r
asendorpf_shyness_4r,bfi_agree_9
asendorpf_shyness_4r,narq_8
asendorpf_shyness_4r,bfi_consc_8r
asendorpf_shyness_4r,narq_9
asendorpf_shyness_4r,narq_10
asendorpf_shyness_4r,bfi_open_10
asendorpf_shyness_4r,pvd_infectability_2
asendorpf_shyness_4r,pvd_germ_aversion_4R
asendorpf_shyness_4r,spms_partner_1
asendorpf_shyness_4r,spms_partner_2
asendorpf_shyness_4r,spms_partner_3R
asendorpf_shyness_4r,satisfaction_sexual_intercourse
asendorpf_shyness_4r,satisfaction_single_life
asendorpf_shyness_4r,investment_potential_partner
asendorpf_shyness_4r,quantity_potential_partner
asendorpf_shyness_4r,relationship_importance
asendorpf_shyness_4r,relationship_importance_partner
asendorpf_shyness_4r,partner_attractiveness_longterm
asendorpf_shyness_4r,partner_attractiveness_shortterm
asendorpf_shyness_4r,partner_attractiveness_face
asendorpf_shyness_4r,partner_attractiveness_body
asendorpf_shyness_4r,attractiveness_warmth
asendorpf_shyness_4r,partner_attractiveness_trust
asendorpf_shyness_4r,partner_sexiness
asendorpf_shyness_4r,partner_strength
asendorpf_shyness_4r,partner_feel_safe
asendorpf_shyness_4r,spms_self_1
asendorpf_shyness_4r,spms_self_2
asendorpf_shyness_4r,spms_self_3R
asendorpf_shyness_4r,soi_r_desire_9
asendorpf_shyness_4r,soi_r_desire_7
asendorpf_shyness_4r,soi_r_desire_8
asendorpf_shyness_4r,relationship_problems
asendorpf_shyness_4r,relationship_satisfaction_overall
asendorpf_shyness_4r,relationship_conflict
asendorpf_shyness_4r,relationship_satisfaction_2
asendorpf_shyness_4r,relationship_satisfaction_3
asendorpf_shyness_4r,alternatives_1
asendorpf_shyness_4r,alternatives_2
asendorpf_shyness_4r,alternatives_3
asendorpf_shyness_4r,alternatives_4
asendorpf_shyness_4r,alternatives_5
asendorpf_shyness_4r,alternatives_6
asendorpf_shyness_4r,investment_1
asendorpf_shyness_4r,investment_2
asendorpf_shyness_4r,investment_3
asendorpf_shyness_4r,commitment_1
asendorpf_shyness_4r,commitment_2
asendorpf_shyness_4r,commitment_3
asendorpf_shyness_4r,communal_strength_1
asendorpf_shyness_4r,communal_strength_2R
asendorpf_shyness_4r,communal_strength_3
asendorpf_shyness_4r,communal_strength_4
asendorpf_shyness_4r,sexual_communal_strength_1
asendorpf_shyness_4r,sexual_communal_strength_2
asendorpf_shyness_4r,sexual_communal_strength_3
asendorpf_shyness_4r,ecr_avo_1R
asendorpf_shyness_4r,ecr_anx_1
asendorpf_shyness_4r,ecr_avo_2
asendorpf_shyness_4r,ecr_anx_2
asendorpf_shyness_4r,ecr_anx_3
asendorpf_shyness_4r,ecr_avo_3R
asendorpf_shyness_4r,ecr_avo_4
asendorpf_shyness_4r,ecr_anx_4R
asendorpf_shyness_4r,ecr_avo_5R
asendorpf_shyness_4r,ecr_anx_5
asendorpf_shyness_4r,ecr_avo_6
asendorpf_shyness_4r,ecr_anx_6
bfi_neuro_2r,bfi_open_1
bfi_neuro_2r,narq_5
bfi_neuro_2r,narq_3
bfi_neuro_2r,bfi_agree_2
bfi_neuro_2r,pvd_infectability_1
bfi_neuro_2r,bfi_consc_2r
bfi_neuro_2r,soi_r_attitude_6r
bfi_neuro_2r,asendorpf_shyness_4r
bfi_neuro_2r,bfi_open_2
bfi_neuro_2r,bfi_extra_1
bfi_neuro_2r,bfi_extra_3
bfi_neuro_2r,bfi_agree_3r
bfi_neuro_2r,soi_r_attitude_4
bfi_neuro_2r,narq_15
bfi_neuro_2r,bfi_consc_3
bfi_neuro_2r,soi_r_attitude_5
bfi_neuro_2r,narq_2
bfi_neuro_2r,asendorpf_shyness_2
bfi_neuro_2r,bfi_agree_1r
bfi_neuro_2r,bfi_consc_1
bfi_neuro_2r,narq_11
bfi_neuro_2r,bfi_neuro_1
bfi_neuro_2r,bfi_extra_2r
bfi_neuro_2r,bfi_neuro_3
bfi_neuro_2r,narq_18
bfi_neuro_2r,bfi_open_3
bfi_neuro_2r,asendorpf_shyness_5
bfi_neuro_2r,bfi_extra_4
bfi_neuro_2r,narq_16
bfi_neuro_2r,bfi_agree_4
bfi_neuro_2r,bfi_consc_9r
bfi_neuro_2r,bfi_neuro_4
bfi_neuro_2r,bfi_open_4
bfi_neuro_2r,bfi_extra_5r
bfi_neuro_2r,bfi_agree_5
bfi_neuro_2r,narq_1
bfi_neuro_2r,bfi_consc_4r
bfi_neuro_2r,bfi_neuro_5r
bfi_neuro_2r,bfi_open_5
bfi_neuro_2r,bfi_extra_6
bfi_neuro_2r,narq_14
bfi_neuro_2r,bfi_agree_6r
bfi_neuro_2r,bfi_consc_5
bfi_neuro_2r,asendorpf_shyness_3r
bfi_neuro_2r,pvd_germ_aversion_2
bfi_neuro_2r,pvd_germ_aversion_3R
bfi_neuro_2r,bfi_neuro_8
bfi_neuro_2r,pvd_infectability_3R
bfi_neuro_2r,pvd_germ_aversion_1
bfi_neuro_2r,feel_safe_walking_dark
bfi_neuro_2r,feel_safe_violent_crime
bfi_neuro_2r,feel_safe_sexual_assault
bfi_neuro_2r,feel_safe_theft
bfi_neuro_2r,bfi_open_6
bfi_neuro_2r,narq_17
bfi_neuro_2r,bfi_extra_7r
bfi_neuro_2r,bfi_agree_7
bfi_neuro_2r,narq_4
bfi_neuro_2r,asendorpf_shyness_1
bfi_neuro_2r,bfi_consc_6
bfi_neuro_2r,bfi_neuro_6r
bfi_neuro_2r,bfi_open_7r
bfi_neuro_2r,narq_13
bfi_neuro_2r,bfi_extra_8
bfi_neuro_2r,bfi_agree_8r
bfi_neuro_2r,narq_6
bfi_neuro_2r,bfi_consc_7
bfi_neuro_2r,bfi_neuro_7
bfi_neuro_2r,narq_7
bfi_neuro_2r,bfi_open_8
bfi_neuro_2r,narq_12
bfi_neuro_2r,bfi_open_9r
bfi_neuro_2r,bfi_agree_9
bfi_neuro_2r,narq_8
bfi_neuro_2r,bfi_consc_8r
bfi_neuro_2r,narq_9
bfi_neuro_2r,narq_10
bfi_neuro_2r,bfi_open_10
bfi_neuro_2r,pvd_infectability_2
bfi_neuro_2r,pvd_germ_aversion_4R
bfi_neuro_2r,spms_partner_1
bfi_neuro_2r,spms_partner_2
bfi_neuro_2r,spms_partner_3R
bfi_neuro_2r,satisfaction_sexual_intercourse
bfi_neuro_2r,satisfaction_single_life
bfi_neuro_2r,investment_potential_partner
bfi_neuro_2r,quantity_potential_partner
bfi_neuro_2r,relationship_importance
bfi_neuro_2r,relationship_importance_partner
bfi_neuro_2r,partner_attractiveness_longterm
bfi_neuro_2r,partner_attractiveness_shortterm
bfi_neuro_2r,partner_attractiveness_face
bfi_neuro_2r,partner_attractiveness_body
bfi_neuro_2r,attractiveness_warmth
bfi_neuro_2r,partner_attractiveness_trust
bfi_neuro_2r,partner_sexiness
bfi_neuro_2r,partner_strength
bfi_neuro_2r,partner_feel_safe
bfi_neuro_2r,spms_self_1
bfi_neuro_2r,spms_self_2
bfi_neuro_2r,spms_self_3R
bfi_neuro_2r,soi_r_desire_9
bfi_neuro_2r,soi_r_desire_7
bfi_neuro_2r,soi_r_desire_8
bfi_neuro_2r,relationship_problems
bfi_neuro_2r,relationship_satisfaction_overall
bfi_neuro_2r,relationship_conflict
bfi_neuro_2r,relationship_satisfaction_2
bfi_neuro_2r,relationship_satisfaction_3
bfi_neuro_2r,alternatives_1
bfi_neuro_2r,alternatives_2
bfi_neuro_2r,alternatives_3
bfi_neuro_2r,alternatives_4
bfi_neuro_2r,alternatives_5
bfi_neuro_2r,alternatives_6
bfi_neuro_2r,investment_1
bfi_neuro_2r,investment_2
bfi_neuro_2r,investment_3
bfi_neuro_2r,commitment_1
bfi_neuro_2r,commitment_2
bfi_neuro_2r,commitment_3
bfi_neuro_2r,communal_strength_1
bfi_neuro_2r,communal_strength_2R
bfi_neuro_2r,communal_strength_3
bfi_neuro_2r,communal_strength_4
bfi_neuro_2r,sexual_communal_strength_1
bfi_neuro_2r,sexual_communal_strength_2
bfi_neuro_2r,sexual_communal_strength_3
bfi_neuro_2r,ecr_avo_1R
bfi_neuro_2r,ecr_anx_1
bfi_neuro_2r,ecr_avo_2
bfi_neuro_2r,ecr_anx_2
bfi_neuro_2r,ecr_anx_3
bfi_neuro_2r,ecr_avo_3R
bfi_neuro_2r,ecr_avo_4
bfi_neuro_2r,ecr_anx_4R
bfi_neuro_2r,ecr_avo_5R
bfi_neuro_2r,ecr_anx_5
bfi_neuro_2r,ecr_avo_6
bfi_neuro_2r,ecr_anx_6
bfi_open_2,bfi_open_1
bfi_open_2,narq_5
bfi_open_2,narq_3
bfi_open_2,bfi_agree_2
bfi_open_2,pvd_infectability_1
bfi_open_2,bfi_consc_2r
bfi_open_2,soi_r_attitude_6r
bfi_open_2,asendorpf_shyness_4r
bfi_open_2,bfi_neuro_2r
bfi_open_2,bfi_extra_1
bfi_open_2,bfi_extra_3
bfi_open_2,bfi_agree_3r
bfi_open_2,soi_r_attitude_4
bfi_open_2,narq_15
bfi_open_2,bfi_consc_3
bfi_open_2,soi_r_attitude_5
bfi_open_2,narq_2
bfi_open_2,asendorpf_shyness_2
bfi_open_2,bfi_agree_1r
bfi_open_2,bfi_consc_1
bfi_open_2,narq_11
bfi_open_2,bfi_neuro_1
bfi_open_2,bfi_extra_2r
bfi_open_2,bfi_neuro_3
bfi_open_2,narq_18
bfi_open_2,bfi_open_3
bfi_open_2,asendorpf_shyness_5
bfi_open_2,bfi_extra_4
bfi_open_2,narq_16
bfi_open_2,bfi_agree_4
bfi_open_2,bfi_consc_9r
bfi_open_2,bfi_neuro_4
bfi_open_2,bfi_open_4
bfi_open_2,bfi_extra_5r
bfi_open_2,bfi_agree_5
bfi_open_2,narq_1
bfi_open_2,bfi_consc_4r
bfi_open_2,bfi_neuro_5r
bfi_open_2,bfi_open_5
bfi_open_2,bfi_extra_6
bfi_open_2,narq_14
bfi_open_2,bfi_agree_6r
bfi_open_2,bfi_consc_5
bfi_open_2,asendorpf_shyness_3r
bfi_open_2,pvd_germ_aversion_2
bfi_open_2,pvd_germ_aversion_3R
bfi_open_2,bfi_neuro_8
bfi_open_2,pvd_infectability_3R
bfi_open_2,pvd_germ_aversion_1
bfi_open_2,feel_safe_walking_dark
bfi_open_2,feel_safe_violent_crime
bfi_open_2,feel_safe_sexual_assault
bfi_open_2,feel_safe_theft
bfi_open_2,bfi_open_6
bfi_open_2,narq_17
bfi_open_2,bfi_extra_7r
bfi_open_2,bfi_agree_7
bfi_open_2,narq_4
bfi_open_2,asendorpf_shyness_1
bfi_open_2,bfi_consc_6
bfi_open_2,bfi_neuro_6r
bfi_open_2,bfi_open_7r
bfi_open_2,narq_13
bfi_open_2,bfi_extra_8
bfi_open_2,bfi_agree_8r
bfi_open_2,narq_6
bfi_open_2,bfi_consc_7
bfi_open_2,bfi_neuro_7
bfi_open_2,narq_7
bfi_open_2,bfi_open_8
bfi_open_2,narq_12
bfi_open_2,bfi_open_9r
bfi_open_2,bfi_agree_9
bfi_open_2,narq_8
bfi_open_2,bfi_consc_8r
bfi_open_2,narq_9
bfi_open_2,narq_10
bfi_open_2,bfi_open_10
bfi_open_2,pvd_infectability_2
bfi_open_2,pvd_germ_aversion_4R
bfi_open_2,spms_partner_1
bfi_open_2,spms_partner_2
bfi_open_2,spms_partner_3R
bfi_open_2,satisfaction_sexual_intercourse
bfi_open_2,satisfaction_single_life
bfi_open_2,investment_potential_partner
bfi_open_2,quantity_potential_partner
bfi_open_2,relationship_importance
bfi_open_2,relationship_importance_partner
bfi_open_2,partner_attractiveness_longterm
bfi_open_2,partner_attractiveness_shortterm
bfi_open_2,partner_attractiveness_face
bfi_open_2,partner_attractiveness_body
bfi_open_2,attractiveness_warmth
bfi_open_2,partner_attractiveness_trust
bfi_open_2,partner_sexiness
bfi_open_2,partner_strength
bfi_open_2,partner_feel_safe
bfi_open_2,spms_self_1
bfi_open_2,spms_self_2
bfi_open_2,spms_self_3R
bfi_open_2,soi_r_desire_9
bfi_open_2,soi_r_desire_7
bfi_open_2,soi_r_desire_8
bfi_open_2,relationship_problems
bfi_open_2,relationship_satisfaction_overall
bfi_open_2,relationship_conflict
bfi_open_2,relationship_satisfaction_2
bfi_open_2,relationship_satisfaction_3
bfi_open_2,alternatives_1
bfi_open_2,alternatives_2
bfi_open_2,alternatives_3
bfi_open_2,alternatives_4
bfi_open_2,alternatives_5
bfi_open_2,alternatives_6
bfi_open_2,investment_1
bfi_open_2,investment_2
bfi_open_2,investment_3
bfi_open_2,commitment_1
bfi_open_2,commitment_2
bfi_open_2,commitment_3
bfi_open_2,communal_strength_1
bfi_open_2,communal_strength_2R
bfi_open_2,communal_strength_3
bfi_open_2,communal_strength_4
bfi_open_2,sexual_communal_strength_1
bfi_open_2,sexual_communal_strength_2
bfi_open_2,sexual_communal_strength_3
bfi_open_2,ecr_avo_1R
bfi_open_2,ecr_anx_1
bfi_open_2,ecr_avo_2
bfi_open_2,ecr_anx_2
bfi_open_2,ecr_anx_3
bfi_open_2,ecr_avo_3R
bfi_open_2,ecr_avo_4
bfi_open_2,ecr_anx_4R
bfi_open_2,ecr_avo_5R
bfi_open_2,ecr_anx_5
bfi_open_2,ecr_avo_6
bfi_open_2,ecr_anx_6
bfi_extra_1,bfi_open_1
bfi_extra_1,narq_5
bfi_extra_1,narq_3
bfi_extra_1,bfi_agree_2
bfi_extra_1,pvd_infectability_1
bfi_extra_1,bfi_consc_2r
bfi_extra_1,soi_r_attitude_6r
bfi_extra_1,asendorpf_shyness_4r
bfi_extra_1,bfi_neuro_2r
bfi_extra_1,bfi_open_2
bfi_extra_1,bfi_extra_3
bfi_extra_1,bfi_agree_3r
bfi_extra_1,soi_r_attitude_4
bfi_extra_1,narq_15
bfi_extra_1,bfi_consc_3
bfi_extra_1,soi_r_attitude_5
bfi_extra_1,narq_2
bfi_extra_1,asendorpf_shyness_2
bfi_extra_1,bfi_agree_1r
bfi_extra_1,bfi_consc_1
bfi_extra_1,narq_11
bfi_extra_1,bfi_neuro_1
bfi_extra_1,bfi_extra_2r
bfi_extra_1,bfi_neuro_3
bfi_extra_1,narq_18
bfi_extra_1,bfi_open_3
bfi_extra_1,asendorpf_shyness_5
bfi_extra_1,bfi_extra_4
bfi_extra_1,narq_16
bfi_extra_1,bfi_agree_4
bfi_extra_1,bfi_consc_9r
bfi_extra_1,bfi_neuro_4
bfi_extra_1,bfi_open_4
bfi_extra_1,bfi_extra_5r
bfi_extra_1,bfi_agree_5
bfi_extra_1,narq_1
bfi_extra_1,bfi_consc_4r
bfi_extra_1,bfi_neuro_5r
bfi_extra_1,bfi_open_5
bfi_extra_1,bfi_extra_6
bfi_extra_1,narq_14
bfi_extra_1,bfi_agree_6r
bfi_extra_1,bfi_consc_5
bfi_extra_1,asendorpf_shyness_3r
bfi_extra_1,pvd_germ_aversion_2
bfi_extra_1,pvd_germ_aversion_3R
bfi_extra_1,bfi_neuro_8
bfi_extra_1,pvd_infectability_3R
bfi_extra_1,pvd_germ_aversion_1
bfi_extra_1,feel_safe_walking_dark
bfi_extra_1,feel_safe_violent_crime
bfi_extra_1,feel_safe_sexual_assault
bfi_extra_1,feel_safe_theft
bfi_extra_1,bfi_open_6
bfi_extra_1,narq_17
bfi_extra_1,bfi_extra_7r
bfi_extra_1,bfi_agree_7
bfi_extra_1,narq_4
bfi_extra_1,asendorpf_shyness_1
bfi_extra_1,bfi_consc_6
bfi_extra_1,bfi_neuro_6r
bfi_extra_1,bfi_open_7r
bfi_extra_1,narq_13
bfi_extra_1,bfi_extra_8
bfi_extra_1,bfi_agree_8r
bfi_extra_1,narq_6
bfi_extra_1,bfi_consc_7
bfi_extra_1,bfi_neuro_7
bfi_extra_1,narq_7
bfi_extra_1,bfi_open_8
bfi_extra_1,narq_12
bfi_extra_1,bfi_open_9r
bfi_extra_1,bfi_agree_9
bfi_extra_1,narq_8
bfi_extra_1,bfi_consc_8r
bfi_extra_1,narq_9
bfi_extra_1,narq_10
bfi_extra_1,bfi_open_10
bfi_extra_1,pvd_infectability_2
bfi_extra_1,pvd_germ_aversion_4R
bfi_extra_1,spms_partner_1
bfi_extra_1,spms_partner_2
bfi_extra_1,spms_partner_3R
bfi_extra_1,satisfaction_sexual_intercourse
bfi_extra_1,satisfaction_single_life
bfi_extra_1,investment_potential_partner
bfi_extra_1,quantity_potential_partner
bfi_extra_1,relationship_importance
bfi_extra_1,relationship_importance_partner
bfi_extra_1,partner_attractiveness_longterm
bfi_extra_1,partner_attractiveness_shortterm
bfi_extra_1,partner_attractiveness_face
bfi_extra_1,partner_attractiveness_body
bfi_extra_1,attractiveness_warmth
bfi_extra_1,partner_attractiveness_trust
bfi_extra_1,partner_sexiness
bfi_extra_1,partner_strength
bfi_extra_1,partner_feel_safe
bfi_extra_1,spms_self_1
bfi_extra_1,spms_self_2
bfi_extra_1,spms_self_3R
bfi_extra_1,soi_r_desire_9
bfi_extra_1,soi_r_desire_7
bfi_extra_1,soi_r_desire_8
bfi_extra_1,relationship_problems
bfi_extra_1,relationship_satisfaction_overall
bfi_extra_1,relationship_conflict
bfi_extra_1,relationship_satisfaction_2
bfi_extra_1,relationship_satisfaction_3
bfi_extra_1,alternatives_1
bfi_extra_1,alternatives_2
bfi_extra_1,alternatives_3
bfi_extra_1,alternatives_4
bfi_extra_1,alternatives_5
bfi_extra_1,alternatives_6
bfi_extra_1,investment_1
bfi_extra_1,investment_2
bfi_extra_1,investment_3
bfi_extra_1,commitment_1
bfi_extra_1,commitment_2
bfi_extra_1,commitment_3
bfi_extra_1,communal_strength_1
bfi_extra_1,communal_strength_2R
bfi_extra_1,communal_strength_3
bfi_extra_1,communal_strength_4
bfi_extra_1,sexual_communal_strength_1
bfi_extra_1,sexual_communal_strength_2
bfi_extra_1,sexual_communal_strength_3
bfi_extra_1,ecr_avo_1R
bfi_extra_1,ecr_anx_1
bfi_extra_1,ecr_avo_2
bfi_extra_1,ecr_anx_2
bfi_extra_1,ecr_anx_3
bfi_extra_1,ecr_avo_3R
bfi_extra_1,ecr_avo_4
bfi_extra_1,ecr_anx_4R
bfi_extra_1,ecr_avo_5R
bfi_extra_1,ecr_anx_5
bfi_extra_1,ecr_avo_6
bfi_extra_1,ecr_anx_6
bfi_extra_3,bfi_open_1
bfi_extra_3,narq_5
bfi_extra_3,narq_3
bfi_extra_3,bfi_agree_2
bfi_extra_3,pvd_infectability_1
